Fr,Idx,X,Y,Z,Intensity,R,Altitude,Azimuth,Label,GT,Target Reflectivity
9,6956,34.77442932,3.23827076,0.598031104,1.599999905,34.93000412,0.98100004,5.320165083,Target 3-1,35,3.00%
9,6958,34.75628281,3.23658061,0.965275764,1.399999976,34.91999817,1.583999799,5.320164583,Target 3-1,35,3.00%
9,6979,34.79161072,3.180111408,-0.966105103,1.599999905,34.95000076,-1.583999815,5.222582492,Target 3-1,35,3.00%
9,6980,34.80976486,3.181770802,-0.598544657,1.599999905,34.95999908,-0.980999932,5.222582527,Target 3-1,35,3.00%
9,6981,34.79419327,3.180347443,-0.23050952,1.599999905,34.93999863,-0.37799995,5.222582455,Target 3-1,35,3.00%
9,6982,34.76583481,3.160980701,0.230311617,1.599999905,34.91000366,0.37799998,5.195164882,Target 3-1,35,3.00%
9,6983,34.78141022,3.162396908,0.598031104,1.599999905,34.93000031,0.981000073,5.195164977,Target 3-1,35,3.00%
9,6985,34.78316879,3.162556887,0.965828657,1.360000014,34.93999481,1.583999988,5.195165117,Target 3-1,35,3.00%
9,7008,34.79846573,3.104200363,-0.966105103,1.599999905,34.95000076,-1.58399982,5.09758248,Target 3-1,35,3.00%
9,7010,34.81662369,3.105820179,-0.598544657,1.599999905,34.95999908,-0.980999928,5.097582534,Target 3-1,35,3.00%
9,7011,34.80104828,3.104430676,-0.23050952,1.599999905,34.93999863,-0.377999957,5.097582375,Target 3-1,35,3.00%
9,7012,34.78260803,3.086009741,0.23037757,1.639999986,34.91999817,0.377999956,5.070165092,Target 3-1,35,3.00%
9,7013,34.78822708,3.086508274,0.598031104,1.599999905,34.93000031,0.981000063,5.070165084,Target 3-1,35,3.00%
9,7015,34.77007294,3.084897518,0.965275764,1.399999976,34.91999817,1.583999853,5.07016497,Target 3-1,35,3.00%
9,7038,34.80515289,3.028274536,-0.966105103,1.599999905,34.95000076,-1.583999925,4.972582771,Target 3-1,35,3.00%
9,7039,34.82331467,3.029854536,-0.598544657,1.599999905,34.95999908,-0.980999985,4.972582457,Target 3-1,35,3.00%
9,7040,34.84758759,3.031966448,-0.230773419,1.599999905,34.97999954,-0.377999962,4.972582473,Target 3-1,35,3.00%
9,7041,34.78925705,3.010118484,0.23037757,1.639999986,34.91999817,0.377999965,4.945165057,Target 3-1,35,3.00%
9,7042,34.7948761,3.010604858,0.598031104,1.599999905,34.92999649,0.981000116,4.945165366,Target 3-1,35,3.00%
9,7044,34.79663849,3.010757208,0.965828657,1.360000014,34.93999863,1.583999916,4.945165137,Target 3-1,35,3.00%
9,7066,34.83159637,2.954023361,-0.966657877,1.639999986,34.96999741,-1.583999856,4.847582241,Target 3-1,35,3.00%
9,7067,34.82984161,2.953874826,-0.598544657,1.599999905,34.95999908,-0.980999993,4.847582706,Target 3-1,35,3.00%
9,7068,34.81426239,2.952553511,-0.23050952,1.599999905,34.93999863,-0.377999959,4.847582605,Target 3-1,35,3.00%
9,7069,34.79574203,2.934213161,0.23037757,1.639999986,34.91999817,0.377999957,4.820165227,Target 3-1,35,3.00%
9,7070,34.81132889,2.935527563,0.598202229,1.639999986,34.94000244,0.980999858,4.820165247,Target 3-1,35,3.00%
9,7072,34.80312347,2.934835672,0.965828657,1.360000014,34.93999863,1.583999945,4.820165322,Target 3-1,35,3.00%
9,7093,34.85788345,2.879671812,-0.96721077,1.599999905,34.98999786,-1.583999889,4.722582423,Target 3-1,35,3.00%
9,7094,34.8461647,2.878703833,-0.598715842,1.639999986,34.96999741,-0.981000037,4.722582631,Target 3-1,35,3.00%
9,7095,34.84055328,2.878240108,-0.230641469,1.559999943,34.95999908,-0.377999959,4.722582379,Target 3-1,35,3.00%
9,7096,34.80206299,2.858293533,0.23037757,1.639999986,34.92000198,0.377999932,4.695164635,Target 3-1,35,3.00%
9,7097,34.81764984,2.859573603,0.598202229,1.639999986,34.94000244,0.980999874,4.695164506,Target 3-1,35,3.00%
9,7099,34.82936859,2.860536337,0.96638149,1.399999976,34.95999908,1.583999925,4.695164953,Target 3-1,35,3.00%
9,7124,34.86408234,2.803617001,-0.96721077,1.599999905,34.98999786,-1.583999917,4.597582646,Target 3-1,35,3.00%
9,7125,34.87229919,2.804277658,-0.59905827,1.559999943,34.99000168,-0.980999934,4.597582473,Target 3-1,35,3.00%
9,7126,34.86668396,2.803826332,-0.230773419,1.599999905,34.97999954,-0.377999975,4.597582842,Target 3-1,35,3.00%
9,7127,34.84808731,2.785547733,0.230641469,1.639999986,34.95999908,0.377999952,4.570164946,Target 3-1,35,3.00%
9,7128,34.82380295,2.783606529,0.598202229,1.639999986,34.93999863,0.980999948,4.570164853,Target 3-1,35,3.00%
9,7130,34.85545731,2.786136627,0.966934383,1.360000014,34.97999954,1.583999901,4.570164588,Target 3-1,35,3.00%
9,7153,34.88008118,2.728328466,-0.967487216,1.480000019,35,-1.583999972,4.472583005,Target 3-1,35,3.00%
9,7155,34.88830185,2.728971243,-0.599229515,1.480000019,35,-0.981000005,4.472582603,Target 3-1,35,3.00%
9,7157,34.86274719,2.72697258,-0.230707437,1.439999938,34.96999741,-0.377999976,4.472582976,Target 3-1,35,3.00%
9,7158,34.85408401,2.70951438,0.230641469,1.639999986,34.9600029,0.377999925,4.445164541,Target 3-1,35,3.00%
9,7159,34.86966705,2.710726023,0.598887086,1.639999986,34.97999954,0.980999979,4.445164928,Target 3-1,35,3.00%
9,7161,34.86145401,2.710087299,0.966934383,1.360000014,34.97999954,1.583999844,4.445164517,Target 3-1,35,3.00%
9,7189,34.85990906,2.633467913,0.230641469,1.24000001,34.95999908,0.37799996,4.320164512,Target 3-1,35,3.00%
9,7191,34.8555603,2.633139133,0.598544657,1.319999933,34.9600029,0.980999887,4.320164094,Target 3-1,35,3.00%
9,7193,34.86728287,2.634024858,0.966934383,1.120000005,34.97999954,1.583999875,4.320164342,Target 3-1,35,3.00%
9,7586,47.88885498,2.277298212,-0.820944488,1.199999928,47.95000076,-0.981000061,2.722582436,Target 4-1,48,3.00%
9,7587,47.89483643,2.277582407,-0.316340357,1.24000001,47.95000458,-0.37799995,2.722582143,Target 4-1,48,3.00%
9,7588,48.01578522,2.260305882,0.317132026,1.599999905,48.07000351,0.377999944,2.695164784,Target 4-1,48,3.00%
9,7589,48.1595993,2.267075777,0.825567067,2.039999962,48.21999741,0.981000038,2.695164735,Target 4-1,48,3.00%
9,7615,47.89371109,2.172815561,-0.820944488,1.199999928,47.95000076,-0.981000025,2.597582292,Target 4-1,48,3.00%
9,7616,47.89968872,2.173086882,-0.316340357,1.24000001,47.95000076,-0.377999971,2.597582447,Target 4-1,48,3.00%
9,7617,47.89073181,2.149716854,0.316274375,1.279999971,47.94000244,0.377999972,2.570164875,Target 4-1,48,3.00%
9,7618,48.1244812,2.160209179,0.824882269,2.079999924,48.18000031,0.980999991,2.570164629,Target 4-1,48,3.00%
9,7642,47.89833832,2.068322897,-0.820944488,1.199999928,47.95000076,-0.981000007,2.472582596,Target 4-1,48,3.00%
9,7643,47.88433456,2.067718267,-0.316208422,1.199999928,47.93000031,-0.377999985,2.472582684,Target 4-1,48,3.00%
9,7645,47.89530945,2.045230389,0.316274375,1.279999971,47.94000244,0.377999959,2.445164714,Target 4-1,48,3.00%
9,7646,48.05915451,2.05222702,0.823683798,2.159999847,48.11000443,0.980999956,2.445164837,Target 4-1,48,3.00%
9,7671,47.90273666,1.963819861,-0.820944488,1.199999928,47.95000076,-0.981000008,2.347582321,Target 4-1,48,3.00%
9,7672,47.90871429,1.964065075,-0.316340357,1.24000001,47.95000076,-0.377999973,2.347582505,Target 4-1,48,3.00%
9,7673,47.879673,1.939924598,0.31614244,1.24000001,47.92000198,0.377999983,2.320164777,Target 4-1,48,3.00%
9,7674,48.13344574,1.950206757,0.824882269,2.039999962,48.18000031,0.981000052,2.320164937,Target 4-1,48,3.00%
9,7698,47.89691162,1.858919978,-0.820773244,1.159999967,47.93999863,-0.981000055,2.222582557,Target 4-1,48,3.00%
9,7699,47.89290237,1.858764291,-0.316208422,1.199999928,47.93000412,-0.377999973,2.222582455,Target 4-1,48,3.00%
9,7700,47.90377808,1.836228848,0.316274375,1.279999971,47.94000244,0.377999955,2.195164659,Target 4-1,48,3.00%
9,7701,48.06764984,1.842510343,0.823683798,2.159999847,48.11000061,0.980999991,2.195164691,Target 4-1,48,3.00%
9,7725,47.86088562,1.752956986,-0.820088387,1.279999971,47.89999771,-0.981000031,2.097582623,Target 4-1,48,3.00%
9,7727,47.87685394,1.753541827,-0.316076458,1.24000001,47.90999985,-0.377999978,2.097582603,Target 4-1,48,3.00%
9,7728,47.90766907,1.731714845,0.316274375,1.279999971,47.94000244,0.377999963,2.070164842,Target 4-1,48,3.00%
9,7729,48.14149857,1.740167022,0.824882269,2.039999962,48.18000031,0.981000018,2.070164795,Target 4-1,48,3.00%
9,7754,47.89457321,1.649568796,-0.820602059,1.24000001,47.92999649,-0.981000103,1.972582253,Target 4-1,48,3.00%
9,7755,47.90055847,1.649774909,-0.316208422,1.199999928,47.93000412,-0.37799996,1.972582218,Target 4-1,48,3.00%
9,7757,47.88135147,1.626174212,0.316076458,1.319999933,47.90999985,0.377999961,1.945164815,Target 4-1,48,3.00%
9,7758,48.06523514,1.632419348,0.823512554,2.119999886,48.09999847,0.981000026,1.945164783,Target 4-1,48,3.00%
9,7784,47.87807465,1.544430733,-0.820259631,1.319999933,47.90999985,-0.981000021,1.847582426,Target 4-1,48,3.00%
9,7785,47.88405228,1.544623494,-0.316076458,1.24000001,47.90999985,-0.377999956,1.847582351,Target 4-1,48,3.00%
9,7786,47.89477921,1.522027254,0.31614244,1.24000001,47.92000198,0.377999979,1.820164984,Target 4-1,48,3.00%
9,7787,48.14863205,1.530094385,0.824882269,2.039999962,48.18000031,0.981000041,1.820165047,Target 4-1,48,3.00%
9,7813,48.07789993,1.422858119,0.317329943,1.919999957,48.09999466,0.377999991,1.695165069,Target 4-1,48,3.00%
9,7815,48.07189941,1.422680497,0.823512554,2.119999886,48.09999466,0.981000045,1.695165025,Target 4-1,48,3.00%
9,8013,48.1776619,0.712749124,-0.825053453,1.799999952,48.18999863,-0.981000067,0.847582387,Target 4-1,48,3.00%
9,8039,47.87917328,0.603857398,-0.819917202,0.839999974,47.8900032,-0.981000003,0.72258236,Target 4-1,48,3.00%
9,8040,47.83515549,0.60330224,-0.315614671,0.680000007,47.84000015,-0.377999988,0.72258236,Target 4-1,48,3.00%
9,8041,47.99542236,0.582352936,0.316670239,1.120000005,48,0.377999997,0.695164799,Target 4-1,48,3.00%
9,8065,47.99035263,0.500546992,-0.82180047,1,47.99999619,-0.981000015,0.597582401,Target 4-1,48,3.00%
9,8066,47.86635208,0.49925366,-0.315812558,0.560000002,47.86999893,-0.377999978,0.597582418,Target 4-1,48,3.00%
9,8067,47.98657608,0.477542371,0.316604227,1.079999924,47.98999786,0.377999976,0.570164855,Target 4-1,48,3.00%
9,8091,47.90134811,0.395104945,-0.820259631,0.879999995,47.90999985,-0.981000029,0.472582366,Target 4-1,48,3.00%
9,8092,47.87732697,0.394906819,-0.31587854,0.919999957,47.88000107,-0.377999988,0.472582376,Target 4-1,48,3.00%
9,8093,47.87751007,0.371996135,0.31587854,0.75999999,47.87999725,0.377999991,0.445164746,Target 4-1,48,3.00%
9,8117,47.86210251,0.290356934,-0.819574773,0.719999969,47.86999893,-0.981000005,0.347582365,Target 4-1,48,3.00%
9,8118,47.8980751,0.290575147,-0.316010475,0.799999952,47.89999771,-0.377999964,0.347582346,Target 4-1,48,3.00%
9,8119,47.98820496,0.268157482,0.316604227,1.079999924,47.99000168,0.377999961,0.320164759,Target 4-1,48,3.00%
9,8142,47.86262131,0.18593742,-0.819574773,0.959999979,47.86999893,-0.981000021,0.222582372,Target 4-1,48,3.00%
9,8143,47.87859344,0.185999468,-0.31587854,0.75999999,47.87999725,-0.377999994,0.222582372,Target 4-1,48,3.00%
9,8144,48.00867462,0.16353102,0.316736192,1.039999962,48.00999832,0.377999988,0.195164751,Target 4-1,48,3.00%
9,8171,47.8429184,0.081482962,-0.819232345,0.839999974,47.85000229,-0.980999958,0.097582369,Target 4-1,48,3.00%
9,8172,47.89888763,0.081578285,-0.316010475,0.719999969,47.89999771,-0.377999959,0.097582368,Target 4-1,48,3.00%
9,8173,48.02891541,0.058816519,0.316868126,1.079999924,48.02999496,0.377999985,0.070164745,Target 4-1,48,3.00%
9,8196,47.90297318,-0.022924911,-0.820259631,0.959999979,47.90999985,-0.981000007,-0.027420022,Target 4-2,48,65.00%
9,8197,47.95895004,-0.0229517,-0.316406339,0.75999999,47.95999908,-0.377999993,-0.027420021,Target 4-2,48,65.00%
9,8199,47.86893463,-0.045802798,0.315812558,0.799999952,47.86999893,0.377999971,-0.054822741,Target 4-2,48,65.00%
9,8223,47.90280914,-0.12742655,-0.820259631,0.879999995,47.91000366,-0.981000008,-0.152412487,Target 4-2,48,65.00%
9,8225,47.91878891,-0.127469048,-0.31614244,0.599999964,47.92000198,-0.377999967,-0.152412475,Target 4-2,48,65.00%
9,8226,47.98871613,-0.150606722,0.316604227,1.079999924,47.98999786,0.377999974,-0.179815212,Target 4-2,48,65.00%
9,8252,47.87241745,-0.231782332,-0.819745958,1,47.87999344,-0.981000042,-0.277404951,Target 4-2,48,65.00%
9,8253,47.95838928,-0.232198581,-0.316406339,0.839999974,47.95999527,-0.378000025,-0.277404954,Target 4-2,48,65.00%
9,8254,47.95827484,-0.255135506,0.316406339,1,47.95999908,0.378000009,-0.304807666,Target 4-2,48,65.00%
9,8276,47.84180832,-0.336006194,-0.819232345,0.919999957,47.85000229,-0.980999948,-0.402397421,Target 4-2,48,65.00%
9,8277,47.85777664,-0.33611837,-0.315746605,0.719999969,47.8599968,-0.377999993,-0.402397452,Target 4-2,48,65.00%
9,8279,47.83761215,-0.358879894,0.315614671,0.75999999,47.84000015,0.377999999,-0.429827423,Target 4-2,48,65.00%
9,8302,47.90094757,-0.440925837,-0.820259631,0.959999979,47.90999985,-0.981000043,-0.527389902,Target 4-2,48,65.00%
9,8303,47.91692734,-0.441072911,-0.31614244,0.599999964,47.92000198,-0.377999976,-0.527389879,Target 4-2,48,65.00%
9,8304,47.9967041,-0.464787453,0.316670239,1,48,0.378000003,-0.554819911,Target 4-2,48,65.00%
9,8305,48.29065323,-0.467633992,0.826936722,1.879999995,48.29999924,0.981000045,-0.554819926,Target 4-2,48,65.00%
9,8329,47.87987518,-0.545217156,-0.819917202,0.919999957,47.88999939,-0.981000039,-0.652409634,Target 4-2,48,65.00%
9,8331,47.97584152,-0.546310008,-0.316538274,0.719999969,47.97999573,-0.378000005,-0.652409711,Target 4-2,48,65.00%
9,8332,47.95557785,-0.569040775,0.316406339,1,47.95999908,0.378000006,-0.67983968,Target 4-2,48,65.00%
9,8357,47.87857437,-0.649667203,-0.819917202,0.680000007,47.8900032,-0.980999987,-0.777402107,Target 4-2,48,65.00%
9,8358,47.89454651,-0.649883926,-0.316010475,0.799999952,47.89999771,-0.377999972,-0.777402102,Target 4-2,48,65.00%
9,8360,48.04421234,-0.674920082,0.317000091,0.919999957,48.04999924,0.377999993,-0.804832192,Target 4-2,48,65.00%
9,8385,47.93702698,-0.755081832,-0.820944488,0.799999952,47.95000076,-0.981000022,-0.902421936,Target 4-2,48,65.00%
9,8387,47.87301636,-0.75407356,-0.31587854,0.599999964,47.87999725,-0.377999993,-0.902421929,Target 4-2,48,65.00%
9,8388,47.95264053,-0.778267801,0.316406339,1.120000005,47.95999908,0.377999991,-0.929824618,Target 4-2,48,65.00%
9,8412,47.91526794,-0.859297335,-0.820602059,0.839999974,47.92999649,-0.981000087,-1.027414342,Target 4-2,48,65.00%
9,8413,47.95124435,-0.859942496,-0.316406339,0.75999999,47.95999908,-0.377999999,-1.027414308,Target 4-2,48,65.00%
9,8414,47.9808197,-0.883428216,0.316604227,1.079999924,47.98999786,0.377999979,-1.054817112,Target 4-2,48,65.00%
9,8437,47.91328049,-0.963823855,-0.820602059,0.680000007,47.92999649,-0.981000063,-1.15240684,Target 4-2,48,65.00%
9,8438,47.84928131,-0.962536395,-0.315746605,0.639999986,47.86000061,-0.377999957,-1.152406777,Target 4-2,48,65.00%
9,8439,48.02876663,-0.9891271,0.316934109,1,48.03999329,0.377999999,-1.179809559,Target 4-2,48,65.00%
9,8468,47.89653778,-1.090963602,0.316076458,0.799999952,47.91000366,0.377999939,-1.304829249,Target 4-2,48,65.00%
9,8661,48.07899857,-1.80700922,-0.823854983,2.159999847,48.11999893,-0.981000055,-2.152401185,Target 4-2,48,65.00%
9,8663,48.1649437,-1.810239434,-0.317989677,2.079999924,48.19999695,-0.37799998,-2.152401229,Target 4-2,48,65.00%
9,8690,47.81518936,-1.901560545,-0.819403589,1.519999981,47.86000061,-0.981000008,-2.27739368,Target 4-2,48,65.00%
9,8692,47.82115936,-1.901797891,-0.315746605,1.480000019,47.86000061,-0.377999964,-2.27739359,Target 4-2,48,65.00%
9,8693,47.91016769,-1.928311229,0.316340357,2.200000048,47.95000458,0.377999965,-2.304823778,Target 4-2,48,65.00%
9,8694,47.9441452,-1.929678679,0.821629226,2.279999971,47.98999786,0.981000005,-2.304823667,Target 4-2,48,65.00%
9,8720,47.81092453,-2.005888939,-0.819403589,1.519999981,47.86000061,-0.981000044,-2.402413473,Target 4-2,48,65.00%
9,8722,47.78691864,-2.00488162,-0.315548658,1.519999981,47.82999802,-0.377999963,-2.40241328,Target 4-2,48,65.00%
9,8723,47.80593491,-2.02860713,0.315680623,1.519999981,47.84999847,0.377999986,-2.429843456,Target 4-2,48,65.00%
9,8724,47.89986801,-2.032593012,0.820944488,2.279999971,47.95000076,0.981000003,-2.429843342,Target 4-2,48,65.00%
9,8749,47.78646088,-2.109303236,-0.81906116,1.480000019,47.84000397,-0.980999956,-2.527405746,Target 4-2,48,65.00%
9,8751,47.81240463,-2.11044836,-0.315746605,1.480000019,47.86000061,-0.377999971,-2.5274057,Target 4-2,48,65.00%
9,8752,47.80139542,-2.13289237,0.315680623,1.519999981,47.84999847,0.377999988,-2.554836015,Target 4-2,48,65.00%
9,8753,47.89532089,-2.137083054,0.820944488,2.24000001,47.95000076,0.980999982,-2.554835704,Target 4-2,48,65.00%
9,8778,47.7817421,-2.213568449,-0.81906116,1.480000019,47.84000015,-0.981000007,-2.652425587,Target 4-2,48,65.00%
9,8779,47.80768585,-2.214770317,-0.315746605,1.480000019,47.86000061,-0.377999971,-2.652425564,Target 4-2,48,65.00%
9,8780,47.7666626,-2.235764742,0.315482706,1.559999943,47.81999969,0.377999987,-2.67982841,Target 4-2,48,65.00%
9,8781,47.89054108,-2.241563082,0.820944488,2.24000001,47.95000076,0.981000059,-2.679828515,Target 4-2,48,65.00%
9,8804,47.796772,-2.318769455,-0.819403589,1.519999981,47.86000061,-0.981000042,-2.777418194,Target 4-2,48,65.00%
9,8806,47.80273819,-2.319058895,-0.315746605,1.480000019,47.8599968,-0.377999989,-2.777418196,Target 4-2,48,65.00%
9,8808,47.8016243,-2.341921091,0.315746605,1.559999943,47.86000061,0.377999984,-2.804820823,Target 4-2,48,65.00%
9,8809,47.88554001,-2.346032381,0.820944488,2.279999971,47.95000076,0.980999999,-2.804820882,Target 4-2,48,65.00%
9,8834,47.79160309,-2.423033953,-0.819403589,1.519999981,47.86000061,-0.980999975,-2.902410464,Target 4-2,48,65.00%
9,8836,47.79756927,-2.423336267,-0.315746605,1.480000019,47.86000061,-0.377999958,-2.902410259,Target 4-2,48,65.00%
9,8838,47.79640198,-2.446196079,0.315746605,1.559999943,47.86000061,0.377999981,-2.92981322,Target 4-2,48,65.00%
9,8839,47.92024231,-2.452534437,0.821629226,2.200000048,47.98999405,0.981000042,-2.929813544,Target 4-2,48,65.00%
9,8865,47.8061676,-2.528342724,-0.819745958,1.480000019,47.87999725,-0.98100002,-3.027402868,Target 4-2,48,65.00%
9,8867,47.79216766,-2.527602434,-0.315746605,1.480000019,47.86000061,-0.377999968,-3.027403024,Target 4-2,48,65.00%
9,8869,47.79095078,-2.550482273,0.315746605,1.559999943,47.86000061,0.377999979,-3.05483302,Target 4-2,48,65.00%
9,8870,47.91477966,-2.557090759,0.821629226,2.200000048,47.98999786,0.980999983,-3.054833081,Target 4-2,48,65.00%
9,8896,47.82050705,-2.633727074,-0.820088387,1.519999981,47.89999771,-0.980999992,-3.152395414,Target 4-2,48,65.00%
9,8898,47.78654099,-2.631856441,-0.315746605,1.480000019,47.86000061,-0.37799996,-3.152395483,Target 4-2,48,65.00%
9,8900,47.78527451,-2.654733658,0.315746605,1.559999943,47.86000061,0.377999968,-3.17982556,Target 4-2,48,65.00%
9,8901,47.90908813,-2.661612272,0.821629226,2.24000001,47.98999786,0.980999966,-3.179825667,Target 4-2,48,65.00%
9,8926,47.79467773,-2.736922026,-0.819745958,1.480000019,47.87999344,-0.981000067,-3.27741534,Target 4-2,48,65.00%
9,8927,47.79066467,-2.73669219,-0.315812558,1.519999981,47.86999893,-0.377999961,-3.277415303,Target 4-2,48,65.00%
9,8929,47.77936935,-2.758972168,0.315746605,1.559999943,47.86000061,0.377999968,-3.304817907,Target 4-2,48,65.00%
9,8930,47.90316772,-2.766120672,0.821629226,2.24000001,47.98999786,0.980999967,-3.304817776,Target 4-2,48,65.00%
9,8952,47.78859329,-2.84118104,-0.819745958,1.480000019,47.87999344,-0.981000067,-3.402407908,Target 4-2,48,65.00%
9,8953,47.78458023,-2.840942383,-0.315812558,1.519999981,47.87000275,-0.377999965,-3.402407827,Target 4-2,48,65.00%
9,8954,47.77323532,-2.863220453,0.315746605,1.559999943,47.86000061,0.37799997,-3.429837734,Target 4-2,48,65.00%
9,8955,47.89701843,-2.870639324,0.821629226,2.24000001,47.98999786,0.980999957,-3.429837862,Target 4-2,48,65.00%
9,8977,47.80224228,-2.946679592,-0.820088387,1.519999981,47.89999771,-0.981000019,-3.527427484,Target 4-2,48,65.00%
9,8979,47.80820847,-2.947047472,-0.316010475,1.480000019,47.89999771,-0.377999976,-3.52742761,Target 4-2,48,65.00%
9,8980,47.79681396,-2.969292402,0.315944523,1.519999981,47.88999939,0.377999993,-3.554830461,Target 4-2,48,65.00%
9,8981,47.89064026,-2.975121021,0.821629226,2.24000001,47.98999786,0.980999995,-3.554830254,Target 4-2,48,65.00%
9,9007,47.80567932,-3.051591635,-0.820259631,1.559999943,47.90999985,-0.981000045,-3.652420085,Target 4-2,48,65.00%
9,9010,47.79168701,-3.050698519,-0.315944523,1.439999938,47.88999939,-0.377999994,-3.652420155,Target 4-2,48,65.00%
9,9012,47.80020142,-3.074197292,0.316010475,1.559999943,47.89999771,0.377999971,-3.679823024,Target 4-2,48,65.00%
9,9013,47.88403702,-3.07958889,0.821629226,2.24000001,47.98999786,0.980999974,-3.679822831,Target 4-2,48,65.00%
9,9038,47.82883835,-3.157827139,-0.820773244,1.519999981,47.93999481,-0.981000072,-3.777385391,Target 4-2,48,65.00%
9,9041,47.81485367,-3.156903744,-0.31614244,1.559999943,47.91999817,-0.377999993,-3.777385299,Target 4-2,48,65.00%
9,9043,47.79338074,-3.178467274,0.316010475,1.559999943,47.89999771,0.377999975,-3.804815292,Target 4-2,48,65.00%
9,9044,47.91711044,-3.186695814,0.822314084,2.159999847,48.02999878,0.98100001,-3.804815266,Target 4-2,48,65.00%
9,9068,47.82183456,-3.262182236,-0.820773244,1.519999981,47.93999863,-0.981000062,-3.902404951,Target 4-2,48,65.00%
9,9070,47.79787827,-3.260547876,-0.316076458,1.519999981,47.90999985,-0.377999955,-3.902404745,Target 4-2,48,65.00%
9,9072,47.78633118,-3.282744884,0.316010475,1.559999943,47.89999771,0.377999978,-3.929834837,Target 4-2,48,65.00%
9,9073,47.91004562,-3.291243553,0.822314084,2.159999847,48.03000259,0.980999956,-3.929834768,Target 4-2,48,65.00%
9,9097,47.82458115,-3.367201567,-0.820944488,1.559999943,47.95000076,-0.981000042,-4.027397366,Target 4-2,48,65.00%
9,9099,47.82057571,-3.366919279,-0.316274375,1.480000019,47.94000244,-0.377999961,-4.027397037,Target 4-2,48,65.00%
9,9101,47.80898666,-3.389106035,0.316208422,1.519999981,47.93000412,0.377999961,-4.054827294,Target 4-2,48,65.00%
9,9102,47.94264603,-3.398581028,0.822998941,2.159999847,48.06999969,0.980999978,-4.054827395,Target 4-2,48,65.00%
9,9128,47.84703827,-3.47371912,-0.821458101,1.519999981,47.98000336,-0.981,-4.152417162,Target 4-2,48,65.00%
9,9129,47.8230896,-3.471980572,-0.316340357,1.519999981,47.95000076,-0.377999966,-4.152417325,Target 4-2,48,65.00%
9,9131,47.80147934,-3.493394613,0.316208422,1.519999981,47.93000412,0.377999962,-4.179819751,Target 4-2,48,65.00%
9,9132,47.93511581,-3.503161192,0.822998941,2.159999847,48.06999969,0.981000019,-4.179820049,Target 4-2,48,65.00%
9,9157,47.84931183,-3.578835964,-0.821629226,1.559999943,47.98999786,-0.981000008,-4.277409731,Target 4-2,48,65.00%
9,9159,47.82537079,-3.577045202,-0.316406339,1.559999943,47.95999908,-0.377999999,-4.27740959,Target 4-2,48,65.00%
9,9161,47.79374313,-3.597689152,0.316208422,1.519999981,47.93000412,0.377999961,-4.304839257,Target 4-2,48,65.00%
9,9162,47.92735672,-3.607747316,0.822998941,2.200000048,48.06999588,0.981000041,-4.304839685,Target 4-2,48,65.00%
9,9186,47.72772217,-3.674483776,-0.315812558,0.039999999,47.87000656,-0.377999946,-4.402429411,Target 4-2,48,65.00%
9,9188,47.9153862,-3.711984634,0.317066044,2,48.06000137,0.377999957,-4.429831931,Target 4-2,48,65.00%
9,9189,47.94927979,-3.714610338,0.823512554,2.119999886,48.10000229,0.980999996,-4.42983191,Target 4-2,48,65.00%
9,9402,47.68000793,-4.404175758,-0.819917202,2.279999971,47.88999939,-0.980999994,-5.27740408,Target 4-3,48,95.00%
9,9404,47.67599869,-4.403805733,-0.31587854,2.279999971,47.87999725,-0.37799999,-5.277404444,Target 4-3,48,95.00%
9,9406,47.86307144,-4.444172859,0.317132026,2.279999971,48.06999969,0.377999972,-5.30480672,Target 4-3,48,95.00%
9,9407,47.89692307,-4.44731617,0.823683798,2.24000001,48.11000061,0.980999979,-5.304806869,Target 4-3,48,95.00%
9,9431,47.61055756,-4.502532005,-0.818889916,1.559999943,47.8299942,-0.981000041,-5.402396569,Target 4-3,48,95.00%
9,9433,47.58663559,-4.50026989,-0.315350771,1.559999943,47.79999542,-0.378000005,-5.402396791,Target 4-3,48,95.00%
9,9435,47.58447647,-4.523050785,0.315350771,1.639999986,47.79999924,0.377999999,-5.429826227,Target 4-3,48,95.00%
9,9436,47.68803024,-4.532894135,0.820259631,2.399999857,47.90999985,0.981000008,-5.429826519,Target 4-3,48,95.00%
9,9461,47.60062027,-4.606385231,-0.818889916,1.559999943,47.8299942,-0.981000073,-5.527389409,Target 4-3,48,95.00%
9,9463,47.57670593,-4.604070663,-0.315350771,1.559999943,47.79999924,-0.377999997,-5.527389003,Target 4-3,48,95.00%
9,9465,47.57449722,-4.626847267,0.315350771,1.639999986,47.79999924,0.37799999,-5.554818991,Target 4-3,48,95.00%
9,9466,47.67802811,-4.636916161,0.820259631,2.359999895,47.90999985,0.981000009,-5.554819015,Target 4-3,48,95.00%
9,9490,47.59045792,-4.710238934,-0.818889916,1.559999943,47.82999802,-0.98100003,-5.652408789,Target 4-3,48,95.00%
9,9492,47.60635376,-4.711812019,-0.315614671,1.559999943,47.84000015,-0.377999986,-5.652408555,Target 4-3,48,95.00%
9,9494,47.5941391,-4.733612537,0.315548658,1.599999905,47.82999802,0.377999962,-5.67983827,Target 4-3,48,95.00%
9,9495,47.66779709,-4.740938663,0.820259631,2.359999895,47.91000366,0.981000004,-5.679838577,Target 4-3,48,95.00%
