Fr,Idx,X,Y,`,Intensity,R,Altitude,Azimuth,Label,GT,Target Reflectivity
9,30331,19.39541817,-5.61287117,0.822612762,61,20.20800018,2.335582883,-17.05983817,Target 2-3,20,65.00%
9,30356,19.6570549,-3.728453398,0.582276106,54,20.01599884,1.667941302,-10.9998102,Target 2-2,20,95.00%
9,30359,19.37954712,-5.681664944,0.822775662,61,20.21200371,2.335582276,-17.29630964,Target 2-3,20,65.00%
9,30383,19.65962601,-3.800082684,0.582741618,100,20.0320034,1.667941302,-11.21493748,Target 2-2,20,95.00%
9,30388,19.35959625,-5.749277592,0.822775662,61,20.21200562,2.335582276,-17.53380837,Target 2-3,20,65.00%
9,30414,19.62270164,-3.864048958,0.582043409,93,20.00799942,1.667941302,-11.43065975,Target 2-2,20,95.00%
9,30418,19.35471535,-5.821424484,0.823426962,61,20.22800064,2.335582883,-17.77236107,Target 2-3,20,65.00%
9,30445,19.60909271,-3.93252182,0.582043409,99,20.00799942,1.667941606,-11.64699157,Target 2-2,20,95.00%
9,30449,19.34192276,-5.891278744,0.823752582,61,20.23600006,2.335582883,-18.01197504,Target 2-3,20,65.00%
9,30476,19.59916306,-4.001746655,0.582159758,96,20.01199913,1.667941606,-11.86394752,Target 2-2,20,95.00%
9,30481,19.32505989,-5.959936619,0.823915482,42,20.23999977,2.335582883,-18.25267212,Target 2-3,20,65.00%
9,30507,19.59682083,-4.072576046,0.582508862,94,20.02400017,1.667941302,-12.08153488,Target 2-2,20,95.00%
9,30538,19.59030914,-4.142611504,0.582741618,93,20.03199959,1.667941606,-12.29977794,Target 2-2,20,95.00%
9,30542,19.48673248,-5.126792431,1.173478007,54,20.18399811,3.340542918,-15.43172992,Target 2-3,20,65.00%
9,30570,19.58354759,-4.212650299,0.582974315,94,20.04000092,1.667941302,-12.51868399,Target 2-2,20,95.00%
9,30574,19.46100235,-5.192723274,1.173012972,54,20.17599869,3.340542311,-15.66152784,Target 2-3,20,65.00%
9,30602,19.56872177,-4.280984402,0.582974315,94,20.03999901,1.667941302,-12.73827245,Target 2-2,20,95.00%
9,30606,19.43119621,-5.257495403,1.172315359,54,20.16400146,3.340542311,-15.89222917,Target 2-3,20,65.00%
9,30634,19.56927109,-4.352738857,0.583439767,93,20.05599976,1.667941302,-12.95855303,Target 2-2,20,95.00%
9,30638,19.43197823,-5.330571651,1.173478007,57,20.18400002,3.340542311,-16.12384361,Target 2-3,20,65.00%
9,30666,19.55472946,-4.417608738,0.583439767,94,20.05599976,1.667941302,-13.16847601,Target 2-2,20,95.00%
9,30670,19.41419411,-5.394981384,1.173478007,52,20.18399811,3.340542918,-16.3447459,Target 2-3,20,65.00%
9,30698,19.55477905,-4.489418507,0.58390522,97,20.0720005,1.667941606,-13.3901457,Target 2-2,20,95.00%
9,30701,19.41061974,-5.467047215,1.174408317,52,20.20000076,3.340542311,-16.57820115,Target 2-3,20,65.00%
9,30729,19.55146599,-4.556963921,0.584254324,97,20.08400154,1.667941606,-13.60142379,Target 2-2,20,95.00%
9,30733,19.39238548,-5.531385899,1.174408317,57,20.20000267,3.340542311,-16.80088111,Target 2-3,20,65.00%
9,30761,19.52684975,-4.626748085,0.584021568,21,20.07599831,1.667941606,-13.83572174,Target 2-2,20,95.00%
9,30764,19.38732719,-5.606862545,1.175338507,54,20.21600342,3.340541704,-17.04804046,Target 2-3,20,65.00%
9,30793,19.37913132,-5.677870274,1.176036239,57,20.22800064,3.340542311,-17.28446336,Target 2-3,20,65.00%
9,30825,19.36019707,-5.742102623,1.176036239,52,20.22800064,3.340542311,-17.51001381,Target 2-3,20,65.00%
9,30857,19.35533142,-5.814243317,1.176966429,52,20.24399948,3.340542311,-17.74845723,Target 2-3,20,65.00%
9,30889,19.34153175,-5.887470245,1.177431583,49,20.2519989,3.340542918,-17.99996362,Target 2-3,20,65.00%
9,30921,19.32571793,-5.95275259,1.177664042,45,20.25600052,3.340542311,-18.22855214,Target 2-3,20,65.00%
9,30949,19.48760033,-5.050723076,0.585883379,25,20.1400013,1.667941302,-15.19138497,Target 2-3,20,65.00%
9,30979,19.49097252,-5.116996765,0.58646518,67,20.15999985,1.667941302,-15.39733248,Target 2-3,20,65.00%
9,31010,19.45186424,-5.186648846,0.585883379,60,20.1400013,1.667941302,-15.6500167,Target 2-3,20,65.00%
9,31042,19.4375,-5.255560398,0.585999727,61,20.1439991,1.667941606,-15.88067188,Target 2-3,20,65.00%
9,31073,19.42674828,-5.325491428,0.586232424,61,20.15200043,1.667941302,-16.11223776,Target 2-3,20,65.00%
9,31105,19.41189194,-5.394340992,0.586348772,60,20.15599823,1.667941302,-16.3447459,Target 2-3,20,65.00%
9,31136,19.39869881,-5.456382275,0.58646518,61,20.15999794,1.667941606,-16.55481459,Target 2-3,20,65.00%
9,31168,19.39395142,-5.531832218,0.586930633,58,20.1760006,1.667941302,-16.80088111,Target 2-3,20,65.00%
9,31200,19.38604736,-5.602826118,0.587279737,60,20.18800163,1.667941606,-17.03624275,Target 2-3,20,65.00%
9,31232,19.37020874,-5.671586037,0.587396085,60,20.19200134,1.667941302,-17.27261708,Target 2-3,20,65.00%
9,31264,19.37046051,-5.741469383,0.587977886,60,20.21199989,1.667941606,-17.49811896,Target 2-3,20,65.00%
9,31296,19.35311699,-5.813577175,0.588094234,61,20.2159996,1.667941302,-17.7484548,Target 2-3,20,65.00%
9,31327,19.34418106,-5.884587288,0.588443339,61,20.22799873,1.667941606,-17.98795948,Target 2-3,20,65.00%
10,20688,7.430136681,6.775139332,-0.11706274,2,10.05600071,-0.667060256,73.98496851,Target 1 -1,10,3.00%
10,20694,7.419075489,6.765053749,-0.937248051,1,10.08400059,-5.364043227,73.98497822,Target 1 -1,10,3.00%
10,20696,7.41535902,6.761664867,0.116829917,1,10.03600025,0.667060256,73.98497822,Target 1 -1,10,3.00%
10,20702,7.406268597,6.75337553,-0.583715856,1,10.04000092,-3.340542311,73.98496851,Target 1 -1,10,3.00%
10,20710,7.411344528,6.758004189,-0.350251347,1,10.03600121,-2.001626096,73.98497822,Target 1 -1,10,3.00%
10,20720,7.427054882,6.725001812,-0.11664366,2,10.0199995,-0.667060256,73.01901341,Target 1 -1,10,3.00%
10,20726,7.427881241,6.725749969,-0.935389161,1,10.06399918,-5.364044441,73.01901341,Target 1 -1,10,3.00%
10,20728,7.435949326,6.733055592,0.116783351,1,10.03199959,0.667060256,73.01902312,Target 1 -1,10,3.00%
10,20734,7.435714722,6.732842922,-0.584180892,1,10.04799938,-3.340542311,73.01901341,Target 1 -1,10,3.00%
10,20742,7.440813065,6.73745966,-0.350530565,1,10.04399967,-2.001626703,73.01902312,Target 1 -1,10,3.00%
10,20752,7.44751215,6.696359634,-0.116597101,1,10.01600075,-0.667060256,72.07443892,Target 1 -1,10,3.00%
10,20758,7.448353767,6.697116375,-0.935017407,1,10.06000042,-5.364044441,72.07443892,Target 1 -1,10,3.00%
10,20760,7.450486183,6.699033737,0.11664366,1,10.0199995,0.667060256,72.07443892,Target 1 -1,10,3.00%
10,20766,7.456204414,6.704174995,-0.583948374,1,10.04400063,-3.340542311,72.07443892,Target 1 -1,10,3.00%
10,20774,7.455370426,6.703425407,-0.350111753,1,10.0320015,-2.001626096,72.07443892,Target 1 -1,10,3.00%
10,20783,7.467853069,6.667663574,-0.116550528,1,10.01200008,-0.667060256,71.15080792,Target 1 -1,10,3.00%
10,20788,7.480593681,6.679039001,-0.936132729,1,10.0720005,-5.364044441,71.15080792,Target 1 -1,10,3.00%
10,20790,7.470836639,6.670327187,0.116597101,1,10.01599979,0.667060256,71.15080792,Target 1 -1,10,3.00%
10,20795,7.476577282,6.675453186,-0.583715856,1,10.03999996,-3.340542311,71.15080792,Target 1 -1,10,3.00%
10,20803,7.484683514,6.68269062,-0.350390971,1,10.04000092,-2.001626096,71.15080792,Target 1 -1,10,3.00%
10,20812,7.491084099,6.641553402,-0.116550528,1,10.01200104,-0.667060256,70.24685758,Target 1 -1,10,3.00%
10,20817,7.491943836,6.642315865,-0.934645653,1,10.05600071,-5.364044441,70.2468673,Target 1 -1,10,3.00%
10,20819,7.494076729,6.644207001,0.116597101,1,10.01600075,0.667060256,70.2468673,Target 1 -1,10,3.00%
10,20824,7.496847153,6.646662712,-0.583483219,1,10.03600025,-3.340542311,70.24685758,Target 1 -1,10,3.00%
10,20832,7.501984119,6.651217461,-0.350111753,1,10.0320015,-2.001626096,70.2468673,Target 1 -1,10,3.00%
10,20842,7.517912865,6.623276234,-0.11664366,1,10.0199995,-0.667060256,69.4498589,Target 1 -1,10,3.00%
10,20848,7.524726868,6.629279137,-0.936132729,1,10.0720005,-5.364044441,69.4498589,Target 1 -1,10,3.00%
10,20850,7.511910915,6.61798811,0.116550528,1,10.01200104,0.667060256,69.4498589,Target 1 -1,10,3.00%
10,20856,7.517689705,6.623079777,-0.583483219,1,10.03600025,-3.340542311,69.4498589,Target 1 -1,10,3.00%
10,20863,7.522841454,6.627617836,-0.350111753,1,10.0320015,-2.001626096,69.4498589,Target 1 -1,10,3.00%
10,20873,7.543290138,6.594358921,-0.11664366,1,10.0199995,-0.667060256,68.49603664,Target 1 -1,10,3.00%
10,20879,7.535134792,6.587228775,-0.934273779,1,10.05200005,-5.364043227,68.4960075,Target 1 -1,10,3.00%
10,20881,7.549313068,6.59962368,0.116736792,1,10.02799988,0.667060256,68.49601721,Target 1 -1,10,3.00%
10,20887,7.540060043,6.591534615,-0.583250701,1,10.03199959,-3.340542311,68.49601721,Target 1 -1,10,3.00%
10,20894,7.548235416,6.59868145,-0.350111753,1,10.03200054,-2.001626096,68.4960075,Target 1 -1,10,3.00%
10,20904,7.566992283,6.573248863,-0.116690218,1,10.02400112,-0.667060256,67.73166744,Target 1 -1,10,3.00%
10,20910,7.567821503,6.573969364,-0.935760975,1,10.06800079,-5.364044441,67.73166744,Target 1 -1,10,3.00%
10,20912,7.56095314,6.568003178,0.116597101,1,10.01600075,0.667060256,67.73167715,Target 1 -1,10,3.00%
10,20918,7.560733318,6.567812443,-0.583250701,1,10.03200054,-3.340542311,67.73167715,Target 1 -1,10,3.00%
10,20925,7.574966908,6.58017683,-0.350390971,1,10.04000092,-2.001626096,67.73167715,Target 1 -1,10,3.00%
10,21122,7.410307884,6.761799335,0.408701152,1,10.04000187,2.335582276,74.08282782,Target 1 -1,10,3.00%
10,21126,7.41836977,6.769155502,0.819828451,1,10.07600117,4.687767072,74.08282782,Target 1 -1,10,3.00%
10,21134,7.433918476,6.735942364,-0.29195261,0,10.03600025,-1.667941606,73.11467734,Target 1 -1,10,3.00%
10,21142,7.428048611,6.730623722,-0.058258627,0,10.02400112,-0.333007467,73.11467734,Target 1 -1,10,3.00%
10,21148,7.421271324,6.724482536,-0.817550302,1,10.04800034,-4.687767072,73.11467734,Target 1 -1,10,3.00%
10,21150,7.427042007,6.729712009,0.174942926,1,10.02400017,1.000203036,73.11468705,Target 1 -1,10,3.00%
10,21154,7.442749023,6.743943691,0.409189612,1,10.052001,2.335582276,73.11467734,Target 1 -1,10,3.00%
10,21156,7.415033817,6.718831062,-0.524406314,1,10.02000141,-3.005496337,73.11467734,Target 1 -1,10,3.00%
10,21158,7.436042786,6.737867355,0.819177628,1,10.06800079,4.687767072,73.11467734,Target 1 -1,10,3.00%
10,21166,7.439554691,6.693903446,-0.291254431,1,10.01200008,-1.667941302,72.16795605,Target 1 -1,10,3.00%
10,21174,7.439605713,6.693949223,-0.058165636,0,10.00800037,-0.333007467,72.16795605,Target 1 -1,10,3.00%
10,21180,7.450628281,6.703867435,-0.818201244,1,10.05600071,-4.687767072,72.16796577,Target 1 -1,10,3.00%
10,21182,7.450489998,6.703742981,0.174942926,1,10.02399921,1.000203036,72.16796577,Target 1 -1,10,3.00%
10,21186,7.448420048,6.701879978,0.408212662,1,10.02800083,2.335582883,72.16795605,Target 1 -1,10,3.00%
10,21188,7.444382668,6.698247433,-0.524825037,1,10.02800083,-3.005496944,72.16795605,Target 1 -1,10,3.00%
10,21190,7.468410969,6.719867229,0.820153952,1,10.08000183,4.687767072,72.16795605,Target 1 -1,10,3.00%
10,21198,7.464691639,6.671862602,-0.291370809,0,10.01600075,-1.667941302,71.28797998,Target 1 -1,10,3.00%
10,21205,7.467726707,6.674574852,-0.058212135,1,10.0160017,-0.333007543,71.28797026,Target 1 -1,10,3.00%
10,21209,7.469843864,6.676467419,-0.817875683,1,10.05200005,-4.687767072,71.28797026,Target 1 -1,10,3.00%
10,21211,7.481624126,6.68699646,0.175152346,1,10.03600025,1.000203036,71.28797026,Target 1 -1,10,3.00%
10,21215,7.482522011,6.687798977,0.408863962,1,10.04400063,2.335582276,71.28797026,Target 1 -1,10,3.00%
10,21217,7.460596085,6.668201923,-0.524406314,1,10.02000046,-3.005496944,71.28797026,Target 1 -1,10,3.00%
10,21219,7.484706402,6.689751625,0.819503009,0,10.0720005,4.687767072,71.28797998,Target 1 -1,10,3.00%
10,21226,7.484943867,6.643112659,-0.291254431,0,10.01200104,-1.667941302,70.38119314,Target 1 -1,10,3.00%
10,21233,7.490978718,6.648468494,-0.058212135,1,10.0160017,-0.333007543,70.38119314,Target 1 -1,10,3.00%
10,21238,7.478194237,6.637122154,-0.816248477,1,10.03200054,-4.687767072,70.38119314,Target 1 -1,10,3.00%
10,21240,7.498938084,6.655532837,0.175012738,1,10.02800179,1.000203036,70.38119314,Target 1 -1,10,3.00%
10,21244,7.50880909,6.664293289,0.409026802,1,10.04800034,2.335582883,70.38119314,Target 1 -1,10,3.00%
10,21246,7.480838299,6.63946867,-0.524196982,0,10.01600075,-3.005496944,70.38119314,Target 1 -1,10,3.00%
10,21248,7.502048016,6.65829277,0.818852067,1,10.06400013,4.687767072,70.38119314,Target 1 -1,10,3.00%
10,21255,7.508088112,6.616942883,-0.291254431,0,10.01200008,-1.667941302,69.49364011,Target 1 -1,10,3.00%
10,21263,7.523144722,6.630212307,-0.058281876,1,10.02800179,-0.333007467,69.49364011,Target 1 -1,10,3.00%
10,21269,7.504309177,6.613612652,-0.816573918,1,10.03600121,-4.687767072,69.49364011,Target 1 -1,10,3.00%
10,21271,7.516124725,6.624025345,0.174873114,1,10.02000141,1.000202884,69.49364011,Target 1 -1,10,3.00%
10,21275,7.535025597,6.640683174,0.409189612,2,10.052001,2.335582276,69.49364011,Target 1 -1,10,3.00%
10,21277,7.500972748,6.610671997,-0.523987651,1,10.01200008,-3.005496944,69.49364011,Target 1 -1,10,3.00%
10,21279,7.52524519,6.632063866,0.818852067,1,10.06400013,4.687767072,69.49364011,Target 1 -1,10,3.00%
10,21287,7.531141758,6.59069252,-0.291254431,1,10.01200104,-1.667941302,68.62468948,Target 1 -1,10,3.00%
10,21295,7.540223598,6.598640442,-0.058235381,0,10.02000141,-0.333007543,68.62468948,Target 1 -1,10,3.00%
10,21301,7.536351204,6.59525156,-0.817550302,1,10.04800034,-4.687767072,68.62468948,Target 1 -1,10,3.00%
10,21303,7.542211533,6.600379944,0.174942926,1,10.02399921,1.000203036,68.62468948,Target 1 -1,10,3.00%
10,21307,7.546130657,6.603809834,0.408538312,1,10.03600025,2.335582883,68.62468948,Target 1 -1,10,3.00%
10,21309,7.527010918,6.587077618,-0.524196982,1,10.01600075,-3.005496944,68.62468948,Target 1 -1,10,3.00%
10,21311,7.548351288,6.605752945,0.818852067,1,10.06400013,4.687767072,68.62468948,Target 1 -1,10,3.00%
10,21319,7.560135841,6.569610596,-0.291487157,0,10.02000046,-1.667941302,67.77379726,Target 1 -1,10,3.00%
10,21326,7.554152012,6.564410686,-0.058165636,0,10.00800037,-0.333007467,67.77379726,Target 1 -1,10,3.00%
10,21332,7.559325695,6.568906307,-0.817550302,1,10.04800129,-4.687767072,67.77379726,Target 1 -1,10,3.00%
10,21334,7.559166908,6.568768501,0.174803317,1,10.01600075,1.000203036,67.77379726,Target 1 -1,10,3.00%
10,21338,7.566118717,6.574809551,0.408375472,1,10.0320015,2.335582276,67.77379726,Target 1 -1,10,3.00%
10,21340,7.55297184,6.563385487,-0.524406314,0,10.02000046,-3.005496944,67.77380697,Target 1 -1,10,3.00%
10,21342,7.574371815,6.581981182,0.819177628,1,10.06800079,4.687767072,67.77379726,Target 1 -1,10,3.00%
10,21350,7.576966763,6.537958145,-0.291254431,0,10.01200008,-1.667941302,66.94022519,Target 1 -1,10,3.00%
10,21364,7.579189777,6.539876461,-0.81722486,1,10.04400063,-4.687767072,66.94022519,Target 1 -1,10,3.00%
10,21387,7.674687386,6.575685501,-1.286420703,5,10.18799973,-7.332651885,66.12336128,Target 1 -1,10,3.00%
10,21538,7.409051895,6.760654449,-1.080395103,0,10.0880003,-6.19568706,74.08285696,Target 1 -1,10,3.00%
10,21541,7.401335716,6.753613472,-0.700634062,1,10.04400063,-4.01305488,74.08285696,Target 1 -1,10,3.00%
10,21547,7.415708542,6.766728401,0.584646046,0,10.05600071,3.340542311,74.08285696,Target 1 -1,10,3.00%
10,21549,7.408421516,6.760078907,-0.467172503,1,10.04000092,-2.670859566,74.08283753,Target 1 -1,10,3.00%
10,21562,7.419897556,6.727956295,0,0,10.01600075,0,73.21052584,Target 1 -1,10,3.00%
10,21568,7.433199406,6.740017414,-1.080823421,0,10.09200001,-6.195685846,73.21051613,Target 1 -1,10,3.00%
10,21570,7.426776886,6.734193802,0.23328279,1,10.02800083,1.333481206,73.21051613,Target 1 -1,10,3.00%
10,21572,7.425471306,6.733009815,-0.700913012,1,10.04800034,-4.013053665,73.21051613,Target 1 -1,10,3.00%
10,21578,7.431012154,6.738034248,0.584180892,1,10.04800034,3.340542311,73.21051613,Target 1 -1,10,3.00%
10,21580,7.42962122,6.736772537,-0.467172503,1,10.04000092,-2.670859566,73.21050641,Target 1 -1,10,3.00%
10,21588,7.42381382,6.731506824,-0.233189717,1,10.02399921,-1.333481206,73.21050641,Target 1 -1,10,3.00%
10,21594,7.449284077,6.707365513,0,1,10.02400017,0,72.2616966,Target 1 -1,10,3.00%
10,21599,7.450772762,6.708705425,-1.079966784,0,10.08400059,-6.195685846,72.26167718,Target 1 -1,10,3.00%
10,21601,7.456183434,6.713577747,0.233468875,1,10.03600025,1.333481206,72.2616966,Target 1 -1,10,3.00%
10,21603,7.454861164,6.712387085,-0.70147109,1,10.05600166,-4.013053665,72.2616966,Target 1 -1,10,3.00%
10,21609,7.451521873,6.70938015,0.583948374,1,10.04400063,3.340542311,72.2616966,Target 1 -1,10,3.00%
10,21611,7.450124264,6.708121777,-0.466986358,1,10.03600121,-2.670858959,72.2616966,Target 1 -1,10,3.00%
10,21619,7.441324711,6.70019865,-0.233003631,1,10.01600075,-1.333481206,72.2616966,Target 1 -1,10,3.00%
10,21624,7.472652912,6.681319714,0,1,10.02400017,0,71.33373314,Target 1 -1,10,3.00%
10,21628,7.474145889,6.682654381,-1.079966784,0,10.08399963,-6.19568706,71.33373314,Target 1 -1,10,3.00%
10,21630,7.476593018,6.684842587,0.233375832,1,10.03200054,1.333481206,71.33373314,Target 1 -1,10,3.00%
10,21632,7.472298145,6.681002617,-0.700913012,1,10.04800034,-4.013053665,71.33374285,Target 1 -1,10,3.00%
10,21636,7.47192049,6.680665016,0.583715856,1,10.03999996,3.340542311,71.33374285,Target 1 -1,10,3.00%
10,21637,7.476474285,6.684736252,-0.467172503,1,10.04000092,-2.670859566,71.33373314,Target 1 -1,10,3.00%
10,21643,7.464668274,6.674180508,-0.233003631,1,10.01599979,-1.333481206,71.33373314,Target 1 -1,10,3.00%
10,21648,7.492934227,6.652544975,0,1,10.02000141,0,70.4261206,Target 1 -1,10,3.00%
10,21654,7.500396729,6.659170151,-1.080395103,0,10.0880003,-6.19568706,70.4261206,Target 1 -1,10,3.00%
10,21656,7.502867699,6.661364079,0.233468875,1,10.03600025,1.333481206,70.4261206,Target 1 -1,10,3.00%
10,21658,7.486617565,6.646936893,-0.700075984,1,10.03600121,-4.013053665,70.42614003,Target 1 -1,10,3.00%
10,21664,7.501162529,6.659850597,0.584180892,1,10.04800034,3.340542311,70.42614003,Target 1 -1,10,3.00%
10,21666,7.493782043,6.653297901,-0.466800243,1,10.0320015,-2.670859566,70.42614003,Target 1 -1,10,3.00%
10,21673,7.484924793,6.645433903,-0.232910559,1,10.01199913,-1.333481206,70.4261206,Target 1 -1,10,3.00%
10,21679,7.513112068,6.623702049,0,1,10.0160017,0,69.53759617,Target 1 -1,10,3.00%
10,21685,7.523597717,6.632946491,-1.080395103,0,10.0880003,-6.19568706,69.53759617,Target 1 -1,10,3.00%
10,21687,7.520077705,6.629842758,0.23328279,1,10.02800083,1.333481206,69.53758645,Target 1 -1,10,3.00%
10,21689,7.512769699,6.623399734,-0.700355053,1,10.04000092,-4.01305488,69.53758645,Target 1 -1,10,3.00%
10,21695,7.518375874,6.628342628,0.583715856,1,10.04000092,3.340542311,69.53759617,Target 1 -1,10,3.00%
10,21697,7.513966084,6.624454975,-0.466614127,1,10.02800179,-2.670858959,69.53759617,Target 1 -1,10,3.00%
10,21705,7.511078358,6.621909142,-0.233003631,1,10.01600075,-1.333481206,69.53759617,Target 1 -1,10,3.00%
10,21711,7.536185741,6.597436428,0,0,10.01600075,0,68.66781013,Target 1 -1,10,3.00%
10,21716,7.546703815,6.606644154,-1.080395103,0,10.08799934,-6.19568706,68.66781013,Target 1 -1,10,3.00%
10,21718,7.543172359,6.603552818,0.23328279,1,10.02799988,1.33348151,68.66782956,Target 1 -1,10,3.00%
10,21720,7.538844109,6.59976387,-0.700634062,1,10.04400063,-4.01305488,68.66782956,Target 1 -1,10,3.00%
10,21726,7.544469833,6.604688644,0.583948374,1,10.04399967,3.340542311,68.66782956,Target 1 -1,10,3.00%
10,21728,7.537042618,6.598186493,-0.466614127,1,10.02800083,-2.670859566,68.66781013,Target 1 -1,10,3.00%
10,21736,7.534145832,6.595650196,-0.233003631,1,10.01599979,-1.333481206,68.66780042,Target 1 -1,10,3.00%
10,21742,7.559170723,6.571088314,0,0,10.01600075,0,67.81593679,Target 1 -1,10,3.00%
10,21748,7.560716629,6.572432041,-1.079109907,0,10.07600021,-6.19568706,67.81593679,Target 1 -1,10,3.00%
10,21750,7.569196701,6.579803944,0.233375832,1,10.03200054,1.333481206,67.81593679,Target 1 -1,10,3.00%
10,21752,7.567860126,6.578641891,-0.701192021,1,10.05200005,-4.013053665,67.81593679,Target 1 -1,10,3.00%
10,21758,7.558438778,6.570452213,0.583250701,1,10.03199959,3.340542311,67.81593679,Target 1 -1,10,3.00%
10,21760,7.56606102,6.577077866,-0.466986358,1,10.03600121,-2.670859566,67.81593679,Target 1 -1,10,3.00%
10,21768,7.563160419,6.574556351,-0.233189717,1,10.02399921,-1.333481206,67.81593679,Target 1 -1,10,3.00%
10,21774,7.585092068,6.547273636,0,1,10.02000046,0,66.98139332,Target 1 -1,10,3.00%
10,21780,7.595656872,6.556393147,-1.080823421,0,10.09200096,-6.195684631,66.98139332,Target 1 -1,10,3.00%
10,21782,7.589093685,6.550727844,0.23328279,1,10.02800083,1.333481206,66.98139332,Target 1 -1,10,3.00%
10,21784,7.581718922,6.544361591,-0.700355053,1,10.04000092,-4.01305488,66.98139332,Target 1 -1,10,3.00%
10,21792,7.585950851,6.548014641,-0.466800243,1,10.0320015,-2.670859566,66.98139332,Target 1 -1,10,3.00%
10,21811,7.612456322,6.524664879,-1.079966784,0,10.08400059,-6.19568706,66.16371343,Target 1 -1,10,3.00%
10,21961,7.40687418,6.765785217,0.058305122,0,10.03200054,0.333007543,74.23015105,Target 1 -1,10,3.00%
10,21969,7.403863907,6.763035297,0.291836232,1,10.03199959,1.667941302,74.23014134,Target 1 -1,10,3.00%
10,21979,7.403809547,6.762986183,-0.408538312,1,10.0359993,-2.335583187,74.23015105,Target 1 -1,10,3.00%
10,21985,7.426479816,6.736287594,-0.175012738,1,10.02800083,-1.000203036,73.25853266,Target 1 -1,10,3.00%
10,21999,7.427428246,6.737147808,0.291836232,1,10.03199959,1.667941302,73.25853266,Target 1 -1,10,3.00%
10,22001,7.427186966,6.73692894,-0.642645419,2,10.04800034,-3.677050857,73.25853266,Target 1 -1,10,3.00%
10,22009,7.421453953,6.731728554,-0.408212662,1,10.02799988,-2.335582883,73.25853266,Target 1 -1,10,3.00%
10,22015,7.45589304,6.7156744,-0.175152346,1,10.03600025,-1.000203036,72.30864459,Target 1 -1,10,3.00%
10,22023,7.453931808,6.713907719,0.058305122,1,10.0320015,0.333007467,72.30864459,Target 1 -1,10,3.00%
10,22031,7.450902462,6.71117878,0.291836232,1,10.03200054,1.667941302,72.30864459,Target 1 -1,10,3.00%
10,22033,7.438796043,6.700274467,-0.641622126,2,10.0320015,-3.677050857,72.30864459,Target 1 -1,10,3.00%
10,22041,7.447878838,6.708455563,-0.408375472,1,10.0320015,-2.335582276,72.30864459,Target 1 -1,10,3.00%
10,22047,7.473326683,6.684276581,-0.175012738,1,10.02800083,-1.000203036,71.37979715,Target 1 -1,10,3.00%
10,22054,7.465394497,6.677182198,0.058212135,1,10.01600075,0.333007543,71.37979715,Target 1 -1,10,3.00%
10,22061,7.46832037,6.67979908,0.291603506,2,10.02399921,1.667941606,71.37979715,Target 1 -1,10,3.00%
10,22063,7.465112686,6.676929474,-0.64187789,2,10.03600025,-3.677050857,71.37977772,Target 1 -1,10,3.00%
10,22070,7.47124815,6.68241787,-0.408375472,1,10.03200054,-2.335582883,71.37979715,Target 1 -1,10,3.00%
10,22076,7.496616364,6.658147335,-0.175012738,1,10.02800179,-1.000203036,70.47091207,Target 1 -1,10,3.00%
10,22084,7.49763155,6.659049034,0.058281876,1,10.02800083,0.333007467,70.47091207,Target 1 -1,10,3.00%
10,22090,7.500563145,6.661652565,0.29195261,2,10.03600025,1.667941606,70.47091207,Target 1 -1,10,3.00%
10,22092,7.491361141,6.653480053,-0.642133772,2,10.04000092,-3.677050857,70.47091207,Target 1 -1,10,3.00%
10,22100,7.488554478,6.650987625,-0.408049822,1,10.02400112,-2.335582883,70.4709315,Target 1 -1,10,3.00%
10,22106,7.522808552,6.634585381,-0.175082549,1,10.03199959,-1.000203036,69.58158137,Target 1 -1,10,3.00%
10,22114,7.514827728,6.627546787,0.058235381,1,10.02000046,0.333007543,69.58158137,Target 1 -1,10,3.00%
10,22122,7.511773586,6.624853134,0.291487157,1,10.0199995,1.667941606,69.58158137,Target 1 -1,10,3.00%
10,22124,7.511544228,6.624650955,-0.64187789,2,10.03600025,-3.677050857,69.58158137,Target 1 -1,10,3.00%
10,22132,7.51472044,6.627452374,-0.408212662,1,10.02799988,-2.335582883,69.58158137,Target 1 -1,10,3.00%
10,22138,7.534593105,6.603008747,-0.174873114,1,10.0199995,-1.000203036,68.79702638,Target 1 -1,10,3.00%
10,22146,7.532605648,6.601266861,0.058212135,1,10.01599979,0.333007543,68.79702638,Target 1 -1,10,3.00%
10,22154,7.529544353,6.598584175,0.291370809,1,10.01599979,1.667941606,68.79702638,Target 1 -1,10,3.00%
10,22156,7.535323143,6.603648663,-0.642133772,2,10.03999996,-3.677050857,68.79702638,Target 1 -1,10,3.00%
10,22164,7.532500267,6.601174831,-0.408049822,1,10.02400017,-2.335582883,68.79702638,Target 1 -1,10,3.00%
10,22170,7.560611725,6.579294682,-0.174942926,1,10.02399921,-1.000203036,67.94259825,Target 1 -1,10,3.00%
10,22178,7.558619022,6.577560425,0.058235381,1,10.02000046,0.333007543,67.94259825,Target 1 -1,10,3.00%
10,22186,7.561579227,6.580136776,0.291719884,2,10.02799988,1.667941302,67.94259825,Target 1 -1,10,3.00%
10,22188,7.555315971,6.574686527,-0.64187789,2,10.03600025,-3.677050857,67.94259825,Target 1 -1,10,3.00%
10,22196,7.555495739,6.57484293,-0.408049822,1,10.02400017,-2.335582883,67.94259825,Target 1 -1,10,3.00%
